X1,X2,X3,label
-0.9267671053799573,-0.11107300783869112,0.08601709279497413,0
-0.9175829244842931,0.706006215332596,0.05804064197611089,0
0.43798448453784156,0.899092529285375,0.07254294595290847,0
0.0896938727056683,0.29144613684431875,0.07044433219140955,1
0.11067169363473918,-0.07080569263564954,-0.0903758825121655,1
-0.054722297228463126,1.094161850351758,-0.021212502198286937,0
0.5628647748239441,0.8474757124177922,0.0027378693434847445,0
0.5691548048568432,-0.5210796391777477,-0.06896611768740618,1
-0.06095574669174167,1.051386074011063,0.0052459782864166665,0
0.1539947810963499,0.3320025272995635,-0.08020939168326358,1
0.9772591620027481,0.3291792892723379,-0.07409126382698346,0
-0.9694355496435786,0.24478900633625386,-0.03195908393587468,0
0.866743016352622,0.1554577462227999,0.03811589521567804,0
0.4517879362424243,-0.11305878469245469,-0.020588900014827022,1
1.6936279710131528,-0.09694563323649873,0.013696621095748734,1
-0.4944426476599503,0.8129894015372587,-0.008575930582651853,0
0.8289058332342898,0.690728527799037,0.004705807150578889,0
1.8525166255928847,-0.13516349058445615,-0.0019350144698634109,1
1.5142961288151422,-0.43965996573435334,0.06027454576989985,1
1.8879138323232052,0.03156662029357214,-0.03502589109215344,1
1.788686907024381,0.12060344558435858,-0.025243282307489276,1
-0.5257212641225928,0.9615233851373746,0.05840735446133502,0
1.434964717224875,-0.25143494164862445,0.07705845050291277,1
0.9330854401347899,-0.629161542156948,-0.09515483794026312,1
0.09152271111424098,-0.11478978766872901,-0.09256472488588541,1
1.223985145069777,-0.5258231922999674,0.00228859539743298,1
1.9641486535836512,0.41965141077645074,0.032129199412721604,1
-0.6913084173356047,0.5603953432959776,-0.046659060662966635,0
-0.10404144181751705,0.39847359026237283,0.07654808190720949,1
-0.16329444997240541,0.9782429092281638,0.04841713787380972,0
0.7470002610319417,-0.5057249364017445,-0.06792949693837141,1
0.23207710816207727,-0.0337959080594499,-0.0973750886972305,1
1.0591380830408452,-0.5336412151328941,0.010771701731877428,1
0.9236088258117583,0.5298689323821372,0.03127818820085376,0
-0.8798368749579397,0.8741116182037829,-0.05430690608856273,0
0.8117833689708289,0.7505799282026082,-0.04970365973647644,0
0.24649365439881035,-0.3124956560284767,0.030899055103371265,1
-1.0828773739554052,0.0685150296143589,-0.05078485623028511,0
-0.7633935917420516,0.8019128179067787,-0.09720306632865248,0
1.8866980518585628,0.4198869491054075,0.08802763722828119,1
0.4630254679995105,0.7252620358429556,0.03745284493257944,0
0.6413465133841068,-0.33781233528232263,0.038838218809128994,1
-0.14514851810939616,1.0789498141999336,-0.02486095505693804,0
0.5696411563742058,0.7953860831903126,0.06500169297711475,0
0.9436499119912878,0.21288548825545867,0.07623777645625116,0
1.9615915942752598,0.3652211534014054,0.08280297584590218,1
0.9453456384379295,0.29907203194734416,-0.05301276379731588,0
-0.9716095794751691,0.278542224454414,-0.04632748154610433,0
-0.3409753810673174,0.9463938179772239,-0.055549623932025186,0
0.9322882526649731,-0.08583252603701866,-0.06373096856594529,0
0.8794923891460805,-0.40604757613329023,0.06379008853241575,1
0.8504797934566893,0.6183908805670078,-0.0803895744681193,0
-0.18845961197441696,-0.05696251349998582,0.09240214917008863,1
0.8523819506882164,0.7561878840217495,0.0477994342246815,0
1.1730813763478447,0.11462320705912524,-0.01621265273925207,0
1.5307434692984894,-0.3862894254355319,0.05252901476104324,1
1.932335390488565,0.45658881616070274,0.02171717570356231,1
0.10584411957242813,0.958296994310073,-0.0546899012727182,0
0.8460500774919979,0.018012113698943982,-0.09570727293835474,0
1.0546822970940806,-0.32124566770046803,-0.06532160506207901,1
1.5072396113053999,-0.2868050326238749,-0.09666891612833065,1
0.7220608638392457,0.6929601610591083,0.03691816123320571,0
1.8376542393398723,0.4545060502641125,0.04218753456029395,1
0.41174576858795403,-0.18724228691046396,-0.06986741222551861,1
0.6796318521677143,-0.37395246091270357,-0.07512352764235267,1
0.6337989639434305,0.953736915911366,0.09460908228163842,0
1.1267781227833638,-0.4455119629195432,-0.018252064271718743,1
1.4173089530454563,-0.3953719593934746,0.025470901390280937,1
0.8596949265246541,-0.5585196040737751,0.019724140156557726,1
1.6433344980173703,-0.12856538235552778,-0.09634903678273983,1
0.3634224386165625,-0.24941798552175642,0.07517974285756077,1
0.4187056931960986,1.1407611929830836,0.06974661292441839,0
1.8540100010721856,-0.11547200424964599,-0.07736930914515938,1
-1.0335700686606193,0.35703801146376946,-0.09774044332862618,0
-0.5489308876560917,0.7881121543889782,0.09956346461478946,0
-0.1893730155001805,1.007999142449089,0.08995217362619273,0
1.9734470079595228,0.27069948242022746,0.012730808361340953,1
0.2693156939748366,1.1683578387775637,-0.009514550912147632,0
-0.3441539567675571,0.8934586664648931,0.02447494144698012,0
0.9489820619969249,0.1429580312360621,-0.060768143227249355,0
0.038251033271165136,0.4612618300486627,-0.06441392684389899,1
1.8146029120647864,-0.08006567701048327,-0.0744928382680456,1
-0.8445427453374864,0.23164946781507484,-0.09068919558036591,0
1.6501039688618477,-0.1537820865032105,-0.04217086692130983,1
-0.3024920442247167,0.7181755435464069,0.015755237841533612,0
-1.0047352859105214,-0.026500575837314813,-0.06224463973139585,0
0.9058030755316034,-0.48664547482945364,0.09463203948553922,1
0.3359012378247369,-0.13617151709231623,-0.06704920395034641,1
1.932891601535874,0.5720729725657026,-0.03762886507151256,1
0.8069722892240305,-0.484358828547748,0.04737725990167202,1
1.7099976307147273,-0.3250253872287809,0.009096864517535358,1
1.2980312872599225,-0.583235478563592,-0.09984172341790415,1
0.8397051461372441,0.43914180459263363,-0.05014627021762328,0
-0.15008109561933203,0.9397986486478975,-0.011658804871494538,0
1.8942669831229175,0.06846843702510694,-0.05505213208875462,1
0.16305092555677586,1.111561101901712,-0.031592651054188944,0
0.5764663288905302,0.9612387276913541,0.09577042658675408,0
1.8713380627109757,0.030809377671718985,0.005822434944524724,1
0.9546139967778938,0.2088382535782871,-0.037450373350007435,0
0.14754414564970214,0.08893455516459106,-0.08093171869435561,1
0.8250743362816266,0.19728616843787045,0.09993266518364108,0
1.4107550254943821,-0.3907914268327641,0.09460230406153397,1
-0.8174790054787829,0.4905218615417375,-0.041445897571501945,0
0.7996480194791391,0.4665915498527086,-0.03290403236656132,0
2.048221990821438,0.1831750878516893,0.007291401442356044,1
0.8758480359207078,-0.021296936483863854,0.016656225484856416,0
0.7931472389226973,0.444305237896942,-0.03766102807085528,0
0.021047871228161825,0.2974922208687946,0.014873349497429161,1
-0.03394776105569408,0.24854502381497437,0.08813929047974492,1
-0.8361797291915533,0.06603678991414813,-0.008346779256961728,0
0.05278996633072293,0.8936462172204633,-0.006010416089047954,0
-0.45996014563992305,0.8293099691275465,-0.03258370271394784,0
0.400046382213667,0.0759210041383876,-0.05387967013705389,1
-0.6529172328433812,0.6135084725068748,0.021716780483644477,0
0.6262410597696226,-0.4397772019689533,-0.051162925141470694,1
0.4473468401548324,0.9412943398281775,-0.005589875600420971,0
1.08201808445985,-0.38823158684414494,-0.0787467221809298,1
0.28929392921387076,-0.2702853179110476,-0.0967925960787023,1
0.9716653821111698,-0.48891952878105066,0.07649449254822657,1
0.12301499417550953,0.35894883581467485,0.047972983913653205,1
0.7137679310142474,-0.6069561041345228,0.02683099810204098,1
1.6134982176756305,-0.26905250946797865,-0.07621277099411235,1
1.0735320868887968,0.21903875024979758,0.058377263337613616,0
-0.9241894567056672,0.5476965981337855,0.013189024693484708,0
0.40573480543339624,-0.221128662605162,-0.05137860290991123,1
0.6600097471474126,0.7934516754095321,0.03524832349982082,0
-1.030960477382935,0.15084034270803992,0.04369892564104344,0
0.05682892623154963,0.9860515042697103,0.02910410349921963,0
0.8118454836078933,0.46190556898829566,-0.08266070665279453,0
-0.08377185278681482,0.061319248484808436,-0.09289357198461999,1
0.3373128807761347,0.9002024924205597,-0.06841385930440469,0
0.06170177636528167,0.46132427979617074,0.0401186972377775,1
-0.32204274822120216,0.8816198432590715,0.008451360562543614,0
-0.6596741850439038,0.8440383344935066,-0.0502236568655468,0
0.5540860564614858,-0.1808108434715374,-0.08384263228542994,1
1.9920447308211995,0.22020216734047068,-0.07660417002309364,1
-0.03260580177687741,0.9294891052240313,0.02902823324512252,0
0.620415062016914,0.9276403740877329,0.0630023600993912,0
0.29728534508708804,0.997548507723035,-0.05963977245583594,0
1.3109780460639253,-0.39013491077378093,-0.04410596064541272,1
-0.40714203634182833,1.1189989518124346,0.096509298509035,0
0.7622122844660959,-0.4617951829207174,-0.06195858564064283,1
1.5558644379651196,-0.5037988244845806,0.06253786212481019,1
0.5113831581394591,-0.29092414447534193,-0.08213240174548092,1
-0.8562049045802294,0.13686697210537685,0.07241183179372168,0
0.055891458999371604,-0.012452809019833921,0.004380490872403886,1
1.5995330469818583,-0.3024879170082432,-0.05764220099873268,1
0.18211488796651645,-0.04324291791818816,-0.062148694413895124,1
-0.7533649011134674,0.5960021577381962,-0.002462457244522126,0
1.1008382171058428,0.17867576020134712,-0.02768227542630207,0
1.6548765343691323,-0.4959904366388425,-0.08031792295168041,1
0.8842218091101903,-0.39345094170510775,-0.054565919832955334,1
-0.2672397823731779,0.9259770455933668,-0.0979724353331817,0
0.009384901655763014,0.39158403346446247,0.060879971012773176,1
-0.830496292855845,0.41107693942047946,-0.08521069181666728,0
0.1264724444630045,-0.20348781659101334,0.09364718562852598,1
-0.3319957165851814,0.7150284733125162,0.05926768956211231,0
0.31548357942746325,-0.33446531260850365,-0.03806680089456809,1
-0.9577709240616726,0.3727981355162083,0.0044648799322944965,0
0.9985329154349536,0.6159308810853437,-0.0013913552238793425,0
-0.951826676446992,0.4562456478182438,-0.05467227646497104,0
1.9239983021031717,0.018025263008548474,-0.06941337460692304,1
1.281560855919233,-0.6713875239673394,-0.05382976660550594,1
0.7581015006162141,-0.566665295307735,0.07724823039548481,1
2.1487246149192694,0.19474104921151403,-0.01167516097786507,1
-0.491328095029937,0.7601450306776726,-0.0891912709921559,0
1.723574176840129,-0.19289561191306545,0.0601622773947153,1
-0.8809313406764743,0.442734938080663,-0.011945466831084744,0
0.953174114582199,-0.4837205613368583,-0.04024765023846244,1
-0.7151740069014814,0.6747560166057611,0.08375374507265862,0
0.44049221723773774,-0.416539456107023,-0.012178053113269721,1
0.09931533052298092,0.11472789154512564,-0.08091021559637022,1
0.40502649331092655,-0.25219163837527897,-0.0671827572854731,1
-0.9869259304174504,0.3810983445775047,-0.09272001567140181,0
1.0412274129746508,-0.5678315347216663,0.0022321396670007265,1
-0.8281606039888605,0.20003014951687265,0.027670985273864884,0
-0.9575768478992829,0.17223233023709042,0.008330676206873805,0
1.9806524647074952,0.1917336635719894,0.07475588809748579,1
0.5244509450737989,0.8619484463349558,-0.052963678265718774,0
-0.5536609693035262,0.6736611990105902,-0.08286870330625805,0
1.338449107165951,-0.4934888450796853,0.02958915218161448,1
1.769603511178302,-0.08723141266682313,0.09737299600681434,1
1.2042621256777681,-0.5731436360137467,0.01939141067989325,1
0.9315328943128943,0.17641110177188774,-0.043246435778063176,0
0.20349360297523678,0.035708323043447246,0.06476698343075779,1
2.11237344913605,0.5097292861142606,-0.05763653615286932,1
0.7167275904630446,0.7473101231101821,0.09729282120997573,0
0.4987033851650706,-0.41794820585216247,-0.05173838202112649,1
-0.7538898730173329,0.5415037210594692,-0.07471685545179163,0
0.4226637466188807,0.8877430270796963,0.06427707401148886,0
0.26802633604492987,0.9357442518926716,-0.051735374014338836,0
0.02982258855015008,1.1431624240801452,0.07822538471165544,0
1.9174094137134314,-0.007596742684401997,0.09678517229983938,1
0.7689102119424325,0.3482179140736732,-0.07533249634309223,0
-0.5358274122649852,0.8833130065513292,0.01726755423128863,0
-0.540629733320924,0.9018337199233696,-0.058538934583308326,0
0.032085392976737015,0.4114652349718739,-0.06482347494255797,1
0.6919218575682248,0.6791028060323507,0.02061341455230012,0
0.01703365703414818,0.9309839562729936,-0.03413331446750771,0
0.21267588139436888,-0.026036807706873968,0.013320933345551983,1
